"plot","year","sowndiv","block","Abundance_AbovegroundFauna_PitfallTraps","SR_AbovegroundFauna_SuctionSample","BM_Earthworm_total","FrequencyPollinator_Total","NrPollinator_Total","Resiliance_Target_Drought","Resistance_Target_Drought","SR_AbovegroundFauna_PitfallTraps","Abundance_AbovegroundFauna_SuctionSample","ALL_C_Soil_Inorg","ALL_C_Soil_Org","ALL_N_Soil","BM_Microbe_Soil","BM_Root_Total","BulkDensity_Soil","N15_Soil","NH4_Soil_15","Nr_Larvae","SpecificRespiratoryQuotient_Soil","P_Soil","target_biomass_average","ConsumedBM_Target_DryWeight_average","Cover_BareGround_average","DF30_average","DF70_average","ETa30_average","ETa70_average","Herbivory_Target_average","inv_cover_average","inv_species_average","LAI_Total_average","Leaching_average","Nitrate_average","UF30_average","UF70_average","Water30_average","Water70_average","BasalRespiration_Soil_average","dead.biomass","rain.throughfall","mesofauna.abundance","macrofauna.abundance"
"B3A24",2004,16,3,NA,NA,13.04,NA,NA,NA,NA,NA,NA,9.65,15.62,1.42,834.42,623.27,1.101666667,6.251666667,0,3,NA,0.01,609.4,NA,2,4.18074955,3.5653151,6.704336,1.10846745,9.758333335,0.5,2,3.3,15.5941958215,3.73,0.339537035,0.8571427,63.53718,125.8327,4.88,126.35,NA,22905,657.75
"B3A24",2005,16,3,4.404761905,23.04,11.81,41,1,NA,NA,37.43798398,4.690655327,NA,NA,NA,NA,NA,NA,NA,6.17,NA,NA,0.081578947,231.505,NA,2,1.43700285,1.0759883,6.63992,0.69208655,3.92316133,1.5,2,4.285,8.2340263305,5.73,0.764615385,1.061072,76.18038,121.34805,NA,49.46,NA,NA,NA
"B3A24",2006,16,3,NA,NA,9.745,20,5,NA,NA,NA,NA,9.46,15.06,1.4,1226.115,235.15,1.355,6.476666667,9.05,4,NA,0.015643636,486.13575,NA,0,2.6209024,1.41794415,7.4040975,1.3926243,NA,2.25,2.5,4.41,22.1165546498547,8.438526612,0.17769231,0.3519737,96.150385,123.6827,3.6475,24.15,NA,17815,394.65
"B3A24",2007,16,3,NA,NA,8.25,0,NA,NA,NA,NA,NA,NA,NA,NA,1181.59,NA,NA,NA,5.86,NA,NA,0.006299667,321.575,NA,3,7.1511243,5.83316595,7.7011835,1.4632384,NA,3,4,5.725,19.236524367,2.69,0.156447965,0.33306295,105.50949,126.19265,2.65,48.975,NA,NA,NA
"B3A24",2008,16,3,NA,NA,51.96,NA,0,NA,-153.7,NA,NA,NA,NA,NA,796.265,914,1.19620404,NA,1.72,1,2.47841863,NA,256.945,NA,10,NA,NA,NA,NA,NA,NA,NA,4.065,NA,1.19,NA,NA,NA,NA,1.985,6.995,519.598383333334,NA,342.03
"B3A24",2009,16,3,NA,NA,NA,NA,NA,133.4,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,327.77,NA,1.25,NA,NA,NA,NA,NA,NA,NA,5.985,NA,1.11,NA,NA,NA,NA,NA,NA,524.80225925926,NA,NA
"B3A24",2010,16,3,4.414285714,20.11111111,NA,NA,NA,223.84,-11.13,33.58453286,3.370283555,NA,NA,NA,1149.259555,NA,NA,NA,0.99,NA,NA,NA,288.7375,2.9774351555,5,NA,NA,NA,NA,1.6975528375,NA,NA,3.765,NA,3.1,NA,NA,NA,NA,NA,NA,403.311333333333,NA,NA
"B3A24",2011,16,3,NA,NA,NA,NA,NA,418.8,112.8,NA,NA,NA,NA,NA,1303.891971,501.8471991,NA,NA,1.8,NA,2.372479241,0.002,337.405,0.6709784155,7,NA,NA,NA,NA,0.5119210365,NA,NA,3.255,NA,0.4,NA,NA,NA,NA,3.093456634,NA,393.220666666667,NA,NA
"B3A24",2012,16,3,NA,NA,NA,NA,NA,51.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673,NA,NA,0.005333333,250.02,0.519820846,NA,NA,NA,NA,NA,0.6391240905,NA,NA,2.78,NA,1.285,NA,NA,NA,NA,NA,NA,428.538,NA,NA
"B4A02",2002,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.78,11.83,1.32,NA,NA,NA,6.675,NA,NA,NA,NA,105.2,NA,0,10.2432552,10.8599873,2.50136,0.5873176,NA,NA,NA,NA,NA,NA,1.06038462,2.8221266,62.36327,147.4808,NA,NA,NA,NA,NA
"B4A02",2003,16,4,8.46031746,14.24,3.97,NA,NA,NA,NA,30.41102028,5.137017477,NA,NA,NA,621.21,832.88,NA,NA,0.18,NA,NA,NA,247.35,NA,11.75,2.70538155,1.88962595,6.847359,1.03509615,0.2775786895,0.5,2,1.98,0.7845606495,0.29,0.321444445,0.40878495,65.4159233333333,135.39845,2.36,113.29,NA,NA,NA
"B4A02",2004,16,4,NA,NA,13.18666667,NA,NA,NA,NA,NA,NA,18.97,12.14,1.35,885.29,592.28,1.1,6.408333333,0.43,0,NA,NA,271.75,NA,18,3.70584575,3.4463536,7.0367115,0.87687105,0.333333333,1.25,4,1.08,2.149390535,0.58,0.17181624,0.8193946,66.8576933333333,138.2808,4.33,39.45,NA,30540,157.86
"B4A02",2005,16,4,4.095238095,9.32,17.13,10,2,NA,NA,40.51921801,7.113909465,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,104.4025,NA,10,1.26420095,0.94171355,6.5236835,0.67930355,3.81191452,2,3,1.18,3.312206489,2.62,0.493653845,0.80816235,83.23096,132.65,NA,12.885,NA,NA,NA
"B4A02",2006,16,4,NA,NA,19.815,40,6,NA,NA,NA,NA,18.05,11.55,1.22,846.8175,1235.44,1.465,6.676666667,0.44,0,NA,NA,140.64025,NA,3.5,2.4671109,1.53394505,7.588658,1.05096755,NA,12.75,6,1.345,11.2854893870009,4.57437458,0.115384615,0.2139555,98.69596,135.53845,2.295,6.33,NA,509,78.93
"B4A02",2007,16,4,NA,NA,9.79,50,NA,NA,NA,NA,NA,NA,NA,NA,843.12,NA,NA,NA,1.15,NA,NA,NA,273.167,NA,5,6.7745941,5.7862688,7.992035,1.1344791,NA,19.75,7.5,2.295,4.267994283,0.63,0.06923077,0.25678735,105.94949,138.7707,4.23,8.775,NA,NA,NA
"B4A02",2008,16,4,NA,NA,23.505,NA,6,NA,-56.9,NA,NA,NA,NA,NA,863.565,943,1.294232984,NA,2.18,2,2.50097694,NA,108.2365,NA,12.5,NA,NA,NA,NA,NA,NA,NA,1.9,NA,0.83,NA,NA,NA,NA,2.15,3.94,496.57905,19342,184.17
"B4A02",2009,16,4,NA,NA,NA,NA,NA,-72,213.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,186.635,NA,6,NA,NA,NA,NA,NA,NA,NA,1.76,NA,1,NA,NA,NA,NA,NA,NA,517.146666666667,NA,NA
"B4A02",2010,16,4,3.028571429,26.66666667,NA,NA,NA,164.41,18.87,36.69956747,2.810985437,NA,NA,NA,1055.995565,NA,NA,NA,0.75,NA,3.233801944,NA,147.055,1.182980683,10,NA,NA,NA,NA,1.27632531,NA,NA,2.11,NA,2.9,NA,NA,NA,NA,3.414880512,NA,426.330666666667,NA,NA
"B4A02",2011,16,4,NA,NA,NA,NA,NA,280.45,107.4,NA,NA,NA,NA,NA,933.2137538,755.3864475,NA,NA,1.95,NA,2.727024816,NA,175.015,1.6955075115,2,NA,NA,NA,NA,2.105677015,NA,NA,2.15,NA,0.41,NA,NA,NA,NA,2.544897065,NA,398.896666666667,NA,NA
"B4A02",2012,16,4,NA,NA,NA,NA,NA,9.7,12.6,NA,NA,NA,NA,NA,973.4567901,NA,NA,NA,0.082,NA,3.004385965,NA,175.33,0.959206239,NA,NA,NA,NA,NA,0.746880882,NA,NA,2.365,NA,0.701,NA,NA,NA,NA,2.924639918,NA,425.7,NA,NA
"B4A03",2002,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,12.37,1.36,NA,NA,NA,6.398333333,NA,NA,NA,NA,20.2,NA,55,11.535881,13.1135988,2.296811,0.6159213,NA,NA,NA,NA,NA,NA,2.1488462,5.2078699,63.571345,153.6769,NA,NA,NA,NA,NA
"B4A03",2003,1,4,6.80952381,3.8,3.84,NA,NA,NA,NA,25.73906321,6.361125059,NA,NA,NA,655.85,NA,NA,NA,NA,NA,NA,NA,12,NA,91,2.58886775,2.0150661,7.174006,1.4191532,0.008903479,85,11,0.535,NA,NA,0.5899852,1.23163305,61.73057,134.9404,3.54,6.49,NA,NA,NA
"B4A03",2004,1,4,NA,NA,30.17,NA,NA,NA,NA,NA,NA,19.29,10.67,1.2,534.2,NA,1.135,6.516666667,NA,NA,NA,NA,9.9,NA,83.5,4.16176125,3.8272581,6.9829395,1.3001865,0.066666667,47.5,14.5,0.205,NA,NA,0.61463675,1.62526315,63.4083333333333,139.42885,3.38,11.25,NA,NA,0
"B4A03",2007,1,4,NA,NA,5.56,0,NA,NA,NA,NA,NA,NA,NA,NA,956.8,NA,NA,NA,NA,NA,NA,NA,4.425,NA,27.5,6.9207232,5.9210457,7.9942995,1.3669737,NA,46.5,19.5,1.03,NA,NA,0.2167421,0.64964915,107.9904,140.16235,2.74,11.325,NA,NA,NA
"B4A03",2008,1,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,607.805,NA,1.30231349,NA,NA,NA,2.568163332,NA,1.35,NA,22.5,NA,NA,NA,NA,NA,NA,NA,1.48,NA,NA,NA,NA,NA,NA,1.55,18.145,517.548716666667,NA,0
"B4A03",2009,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,540.796666666667,NA,NA
"B4A03",2010,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2.09,NA,NA,NA,NA,NA,NA,NA,NA,420.97,NA,NA
"B4A04",2002,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.97,11.1,1.26,NA,NA,NA,6.818333333,NA,NA,NA,NA,292.7,NA,0.5,11.0910717,12.1745649,2.415851,0.4666553,NA,NA,NA,NA,NA,NA,1.82307692,4.0232254,61.73154,152.3538,NA,NA,NA,NA,NA
"B4A04",2003,4,4,7.706349206,9.68,NA,NA,NA,NA,NA,25.21080359,5.372824924,NA,NA,NA,651.52,337.77,NA,NA,0.38,NA,NA,NA,407.9275,NA,15.5,2.3353857,1.94055825,7.384622,0.95872575,1.1682447095,2,4,2.16,0.607200282,0.26,0.533192595,0.94249835,60.9971033333333,138.2465,3.54,36.665,NA,NA,NA
"B4A04",2004,4,4,NA,NA,24.815,NA,NA,NA,NA,NA,NA,18.15,9.37,1.04,707.55,958.07,1.108333333,6.461666667,5.08,2,NA,NA,374.8,NA,22.5,3.81871895,3.67285695,7.1399565,0.87279995,0.708333333,1.5,9,1.26,18.253476581,4.78,0.420263535,1.1827428,62.6988466666667,141.6173,3.19,36.575,NA,37666,157.86
"B4A04",2005,4,4,3.436507937,8.04,14.11,0,0,NA,NA,37.63680151,6.341912682,NA,NA,NA,NA,NA,NA,NA,1.14,NA,NA,NA,86.5875,NA,22.5,1.2830674,1.0919498,6.8482785,0.677656,3.45914853,7.5,5.5,1.48,2.938224346,2.29,0.814038465,1.25057695,75.93596,135.0731,NA,10.64,NA,NA,NA
"B4A04",2006,4,4,NA,NA,20.305,0,0,NA,NA,NA,NA,18.04,9.64,1.06,843.6125,594.35,1.416666667,6.581666667,0.29,0,NA,NA,126.0475,NA,27.5,2.09747695,1.36424345,7.9256,1.1160509,NA,7.5,8,1.815,5.84767327142614,2.787955916,0.18846154,0.5482021,96.689615,138.45385,2.5475,8.07,NA,10180,26.31
"B4A04",2007,4,4,NA,NA,5.8,1,NA,NA,NA,NA,NA,NA,NA,NA,1028.25,NA,NA,NA,4.65,NA,NA,NA,179.35,NA,17.5,6.52707295,5.82428755,8.341411,0.98187195,NA,27,13,2.665,21.7351529235,3.33,0.1729638,0.49854355,106.365315,142.14895,3.89,15.315,NA,NA,NA
"B4A04",2008,4,4,NA,NA,26.075,NA,1,NA,7.6,NA,NA,NA,NA,NA,731.91,663,1.379711277,NA,1.67,4,2.591322902,NA,149.345,NA,25,NA,NA,NA,NA,NA,NA,NA,2.45,NA,0.33,NA,NA,NA,NA,1.87,3.91,512.66105,2036,894.54
"B4A04",2009,4,4,NA,NA,NA,NA,NA,125.9,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,172.665,NA,7.5,NA,NA,NA,NA,NA,NA,NA,2.205,NA,1.35,NA,NA,NA,NA,NA,NA,538.274,NA,NA
"B4A04",2010,4,4,2.285714286,11.66666667,NA,NA,NA,414.2,-49.01,38.38604521,3.708203792,NA,NA,NA,974.7166616,NA,NA,NA,0.74,NA,2.984058319,NA,151.2525,0.764217689,15,NA,NA,NA,NA,1.377064303,NA,NA,2.66,NA,2.35,NA,NA,NA,NA,2.908611363,NA,435.16,NA,NA
"B4A04",2011,4,4,NA,NA,NA,NA,NA,219.89,100.2,NA,NA,NA,NA,NA,1080.508766,678.8187894,NA,NA,NA,NA,3.296703297,NA,185.2525,1.6263907725,20,NA,NA,NA,NA,2.4417131945,NA,NA,1.785,NA,NA,NA,NA,NA,NA,3.562116812,NA,367.994,NA,NA
"B4A04",2012,4,4,NA,NA,NA,NA,NA,26,19.8,NA,NA,NA,NA,NA,1211.935383,NA,NA,NA,0.074,NA,2.790309106,NA,180.6175,0.5598066655,NA,NA,NA,NA,NA,1.9165283345,NA,NA,2.57,NA,0.681,NA,NA,NA,NA,3.381674334,NA,452.188,NA,NA
"B4A06",2002,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.81,10.92,1.22,NA,NA,NA,7.368333333,NA,NA,NA,NA,182.6,NA,0.5,11.6139928,12.2474279,2.374469,0.5217247,NA,NA,NA,NA,NA,NA,2.3038462,3.9974675,71.57404,160.4615,NA,NA,NA,NA,NA
"B4A06",2003,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.43,204.19,NA,NA,0.52,NA,NA,NA,184.725,NA,3,2.4656056,1.94614995,7.3223795,0.98684265,0.310166511,1,2.5,2.255,0.715025624,0.29,0.61882965,0.95673515,71.43112,148.80165,3.91,127.75,NA,NA,NA
"B4A06",2004,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2,10.7,1.17,644.47,338.51,NA,6.961666667,0,3,NA,NA,133.75,NA,7.5,4.04227245,3.7280019,7.165085,0.9097267,0.2,0.5,4.5,3.16,0.2829590715,0.07,0.6818946,1.30719405,73.38859,151.58655,3,62.655,NA,14252,289.41
"B4A06",2005,8,4,NA,NA,NA,21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53,NA,NA,NA,97.5175,NA,9.5,1.39156975,1.1951033,6.8966995,0.5955527,0.65953193,1.25,2.5,1.385,3.256273215,2.34,0.96134615,1.31812475,90.269035,146.20965,NA,14.595,NA,NA,NA
"B4A06",2006,8,4,NA,NA,NA,0,0,NA,NA,NA,NA,21.24,10.13,1.11,795.305,670.55,1.503333333,7.185,0.9,1,NA,NA,90.0375,NA,10,2.23417085,1.44174615,7.7735215,1.12851975,NA,2.25,3.5,1.38,9.9581797291134,4.457214957,0.2173077,0.53609505,113.101345,148.975,2.2025,3.385,NA,9162,157.86
"B4A06",2007,8,4,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,855.88,NA,NA,NA,0.78,NA,NA,NA,109.525,NA,9,6.70959215,5.95995105,8.212693,0.9702531,NA,8.25,10,1.065,4.965098191,0.74,0.22737555,0.4883722,123.7557,152.0492,3.49,68.49,NA,NA,NA
"B4A06",2008,8,4,NA,NA,NA,NA,3,NA,1.7,NA,NA,NA,NA,NA,780.485,638,1.312512431,NA,0.66,1,2.793612066,NA,72.2665,NA,21,NA,NA,NA,NA,NA,NA,NA,2.15,NA,1.67,NA,NA,NA,NA,2.18,5.525,487.749716666667,19342,184.17
"B4A06",2009,8,4,NA,NA,NA,NA,NA,26.5,-15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,97.9635,NA,9,NA,NA,NA,NA,NA,NA,NA,1.7,NA,1.37,NA,NA,NA,NA,NA,NA,499.330333333333,NA,NA
"B4A06",2010,8,4,1.75,7.222222222,NA,NA,NA,46.93,22,33.21398485,5.516701939,NA,NA,NA,843.0060498,NA,NA,NA,0.75,NA,2.118933698,NA,45.7825,0.6699900065,10,NA,NA,NA,NA,2.088795683,NA,NA,2.225,NA,2.25,NA,NA,NA,NA,1.786273926,NA,455.098769230769,NA,NA
"B4A06",2011,8,4,NA,NA,NA,NA,NA,89.52,52.8,NA,NA,NA,NA,NA,1166.519935,1281.312465,NA,NA,1.02,NA,2.475513938,NA,68.755,1.0279674,10,NA,NA,NA,NA,1.1898028505,NA,NA,1.765,NA,0.53,NA,NA,NA,NA,2.887736359,NA,368.94,NA,NA
"B4A06",2012,8,4,NA,NA,NA,NA,NA,7.9,5.6,NA,NA,NA,NA,NA,1110.886709,NA,NA,NA,0,NA,3.052705138,NA,43.6875,0.285017537,NA,NA,NA,NA,NA,0.411018286,NA,NA,1.315,NA,0.46,NA,NA,NA,NA,3.391209564,NA,445.250666666667,NA,NA
"B4A07",2002,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.57,10.38,1.17,NA,NA,NA,7.223333333,NA,NA,NA,NA,266.9,NA,0.5,12.5392149,14.1337354,2.3954,0.5565178,NA,NA,NA,NA,NA,NA,3.25,6.2587305,73.03096,162.4385,NA,NA,NA,NA,NA
"B4A07",2003,4,4,9.452380952,5.44,7.52,NA,NA,NA,NA,29.33664892,6.095103188,NA,NA,NA,681.82,143.99,NA,NA,0.5,NA,NA,NA,314.9,NA,10,2.7978116,2.34286735,7.215344,1.3567713,2.3542905725,8,3.5,2.195,5.203929576,1.86,0.8776148,1.57684925,71.33778,143.94215,2.69,47.29,NA,NA,NA
"B4A07",2004,4,4,NA,NA,36.54666667,NA,NA,NA,NA,NA,NA,20.55,10.69,1.21,933.12,200.36,1.208333333,6.775,0.3,2,NA,NA,280.15,NA,1.75,4.52882485,4.25780305,7.2332905,1.2481857,5.3333333335,13,6.5,2.5,6.159201796,1.36,1.25965095,2.28346735,74.28846,148.375,3.96,41.34,NA,86530,263.1
"B4A07",2005,4,4,6.071428571,7.16,24.49,45,1,NA,NA,31.94799669,6.772022728,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,287.3625,NA,20,1.6953607,1.43362465,6.95637,0.91224975,16.31368629,6,3.5,2.71,9.137994173,5.39,1.30942305,1.8945522,89.95481,139.74615,NA,19.705,NA,NA,NA
"B4A07",2006,4,4,NA,NA,40.12,33,4,NA,NA,NA,NA,20.56,10.16,1.09,904.58,327.24,1.503333333,6.918333333,19.61,0,NA,NA,198.17,NA,4,2.454446,1.8147965,7.5301695,1.47627595,NA,21.75,6,3.38,13.83783869783,5.637866426,0.28076925,1.0866265,116.819425,144.21155,2.5625,3.575,NA,63625,131.55
"B4A07",2007,4,4,NA,NA,5.29,12,NA,NA,NA,NA,NA,NA,NA,NA,915.68,NA,NA,NA,3.29,NA,NA,NA,271.825,NA,1,7.05845745,6.3338176,8.070264,1.2566092,NA,45.75,7.5,3.025,13.1993154315,1.87,0.4327941,1.0293562,129.389265,149.1075,2.33,8.25,NA,NA,NA
"B4A07",2008,4,4,NA,NA,49.665,NA,3,NA,-27.5,NA,NA,NA,NA,NA,923.805,357,1.273749292,NA,1.27,1,1.695112336,NA,143.06,NA,13.5,NA,NA,NA,NA,NA,NA,NA,4.205,NA,0.81,NA,NA,NA,NA,1.56,14.74,509.665383333334,12216,289.41
"B4A07",2009,4,4,NA,NA,NA,NA,NA,-129.7,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,170.5,NA,16.5,NA,NA,NA,NA,NA,NA,NA,3.605,NA,1.27,NA,NA,NA,NA,NA,NA,528.901592592593,NA,NA
"B4A07",2010,4,4,2.757142857,7.777777778,NA,NA,NA,-1.49,43.77,35.72639059,4.467223479,NA,NA,NA,NA,NA,NA,NA,0.97,NA,NA,NA,95.695,0.447627884,7,NA,NA,NA,NA,1.694320127,NA,NA,3.22,NA,4.45,NA,NA,NA,NA,NA,NA,456.602666666667,NA,NA
"B4A07",2011,4,4,NA,NA,NA,NA,NA,27,47,NA,NA,NA,NA,NA,1340.63545,131.0311135,NA,NA,0.92,NA,3.042377069,NA,104.555,1.252844323,25,NA,NA,NA,NA,1.837340666,NA,NA,4.21,NA,0.42,NA,NA,NA,NA,4.078718552,NA,391.959333333333,NA,NA
"B4A07",2012,4,4,NA,NA,NA,NA,NA,0.626,7.1,NA,NA,NA,NA,NA,1282.594856,NA,NA,NA,0.226,NA,1.751340156,NA,64.665,1.1862090935,NA,NA,NA,NA,NA,1.5066772335,NA,NA,1.795,NA,0.816,NA,NA,NA,NA,2.246259876,NA,434.214,NA,NA
"B4A08",2002,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.54,9.67,1.08,NA,NA,NA,7.033333333,NA,NA,NA,NA,631.7,NA,0.5,12.1382037,12.4238913,2.425258,0.4616338,NA,NA,NA,NA,NA,NA,2.8826923,4.0453984,69.795385,152.0154,NA,NA,NA,NA,NA
"B4A08",2003,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655.85,502.45,NA,NA,0.61,NA,NA,NA,177.775,NA,9.5,2.56007805,2.03723845,7.360529,0.88461975,0.5069485285,5,3.5,1.635,1.689651513,0.66,0.7718815,1.03625425,68.4749666666667,143.0884,3.05,40.69,NA,NA,NA
"B4A08",2004,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.56,8.55,0.95,547.75,370.45,1.303333333,6.695,1.9,2,NA,NA,146.1,NA,25,4.2308086,3.86983735,7.3121185,0.81426235,1.083333333,2,4,0.52,20.688654054,4.89,1.03252135,1.50796345,70.64654,145.22885,2.89,39.455,NA,35121,394.65
"B4A08",2005,8,4,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99,NA,NA,NA,70.585,NA,11,1.50361445,1.33279565,7.0077315,0.4727419,1.78052799,11.5,4,0.995,2.9921927555,1.99,1.1748077,1.4459615,85.76981,141.04615,NA,13.005,NA,NA,NA
"B4A08",2006,8,4,NA,NA,NA,0,0,NA,NA,NA,NA,18.48,8.63,0.92,827.9025,562.62,1.401666667,6.573333333,3.08,1,NA,NA,97.8375,NA,12.5,2.25406285,1.6246711,7.7343985,0.978511,NA,6,7,1.365,10.9547007664581,4.859980176,0.25384615,0.5875808,111.14731,143.2327,2.735,5.655,NA,7635,315.72
"B4A08",2007,8,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,978.92,NA,NA,NA,4.8,NA,NA,NA,154.5,NA,15,6.75527055,6.1701321,8.282139,0.81337475,NA,9.5,9,1.985,28.1694781935,4.17,0.34080315,0.5993562,123.016415,145.56515,4.19,12.74,NA,NA,NA
"B4A08",2008,8,4,NA,NA,NA,NA,0,NA,-19.4,NA,NA,NA,NA,NA,656.235,936,1.414612399,NA,2.24,1,2.783182588,NA,53.551,NA,9,NA,NA,NA,NA,NA,NA,NA,1.445,NA,0.5,NA,NA,NA,NA,1.81,7.1,499.101716666667,11707,342.03
"B4A08",2009,8,4,NA,NA,NA,NA,NA,46.1,-28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,75.65,NA,7,NA,NA,NA,NA,NA,NA,NA,1.41,NA,0.95,NA,NA,NA,NA,NA,NA,503.359592592593,NA,NA
"B4A08",2010,8,4,2.642857143,7.111111111,NA,NA,NA,107.34,-64.43,34.37659143,5.170939741,NA,NA,NA,850.4788375,NA,NA,NA,1.08,NA,2.842549412,NA,57.7275,1.1163644375,25,NA,NA,NA,NA,1.5223558445,NA,NA,1.64,NA,2,NA,NA,NA,NA,2.417528119,NA,426.015333333333,NA,NA
"B4A08",2011,8,4,NA,NA,NA,NA,NA,80.88,37.9,NA,NA,NA,NA,NA,942.0723634,833.409379,NA,NA,1.52,NA,3.459034183,NA,68.89575,1.5824883675,3,NA,NA,NA,NA,2.733118412,NA,NA,0.99,NA,0.49,NA,NA,NA,NA,3.258660508,NA,388.806,NA,NA
"B4A08",2012,8,4,NA,NA,NA,NA,NA,4.8,13.1,NA,NA,NA,NA,NA,1155.009775,NA,NA,NA,0,NA,3.098094312,NA,97.53,3.13125741,NA,NA,NA,NA,NA,3.9434888305,NA,NA,0.96,NA,0.314,NA,NA,NA,NA,3.578329215,NA,452.503333333333,NA,NA
"B4A09",2002,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25,8.95,0.98,NA,NA,NA,8.06,NA,NA,NA,NA,330.5,NA,0.5,10.3272779,12.2048801,2.584261,0.4483328,NA,NA,NA,NA,NA,NA,1.22692308,4.4836273,63.07596,157,NA,NA,NA,NA,NA
"B4A09",2003,1,4,6.587301587,8.08,NA,NA,NA,NA,NA,28.83444939,5.458223549,NA,NA,NA,794.38,421.85,NA,NA,0.58,NA,NA,NA,248.25,NA,2.5,2.4932243,2.09858935,7.1016275,1.0430716,2.510085888,1,3.5,4.065,10.446609817,4.19,0.37188889,0.79965885,66.1328,136.84195,3.91,74.765,NA,NA,NA
"B4A09",2004,1,4,NA,NA,41.24333333,NA,NA,NA,NA,NA,NA,22.04,8.85,0.95,1039.77,255.79,1.321666667,7.838333333,2.45,NA,NA,NA,324,NA,1.5,3.6012079,3.69265995,7.1633435,0.96236155,5.766666667,2,6,2.44,38.965069478,10.82,0.20128917,1.3048891,67.9291033333333,141.6654,5.05,40.425,NA,35121,78.93
"B4A09",2005,1,4,5.261904762,9.52,17.13,12,2,NA,NA,37.92526008,6.507117996,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,154.375,NA,10,1.2066397,1.03941225,6.657976,0.84536235,1.6477273,42.5,11,2.95,25.906554359,21.47,0.56653846,1.1735195,86.374805,132.3096,NA,4.335,NA,NA,NA
"B4A09",2006,1,4,NA,NA,44.54,31,7,NA,NA,NA,NA,22.19,8.71,0.94,831.1425,350.52,1.501666667,7.79,20.72,NA,NA,NA,97.05,NA,30,2.2315036,1.40883375,7.8165735,1.20189315,NA,58.5,11.5,2.615,24.8908993666975,11.15431737,0.13076923,0.4792233,103.046925,137.13075,2.2825,0.865,NA,17815,78.93
"B4A09",2007,1,4,NA,NA,27.21,3,NA,NA,NA,NA,NA,NA,NA,NA,867.8,NA,NA,NA,4.53,NA,NA,NA,198.025,NA,11,6.52782975,5.77904845,8.251695,1.0941357,NA,56.5,9.5,3.55,25.980762405,3.98,0.08269231,0.49478875,110.8464,142.45915,3.11,5.5,NA,NA,NA
"B4A09",2008,1,4,NA,NA,52.9,NA,2,NA,94.7,NA,NA,NA,NA,NA,602.08,218,1.395289004,NA,1.52,NA,1.894831828,NA,68.5,NA,50,NA,NA,NA,NA,NA,NA,NA,1.655,NA,6.99,NA,NA,NA,NA,1.145,8.13,507.615716666667,39193,0
"B4A09",2009,1,4,NA,NA,NA,NA,NA,19.9,56.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,140.6,NA,13.5,NA,NA,NA,NA,NA,NA,NA,3.675,NA,3.99,NA,NA,NA,NA,NA,NA,562.239333333333,NA,NA
